ID,Cluster,MT Score,YAP,PI3KAKT,TGFB,WNT,MAPK,FOXO,TNF,NOTCH,HIF1,CD8
TCGA.EJ.5512.01,Cluster I,3062.633911,3457.948454,2887.619566,3795.328592,3068.270296,2793.160871,4371.232083,3229.633909,4681.132445,4244.090422,-2892.31256
TCGA.EJ.5515.01,Cluster I,3049.854088,3434.431007,2949.619324,3823.53535,3001.594284,2868.699484,4450.399162,2984.517643,4455.406933,4329.189326,-2606.86484
TCGA.EJ.5517.01,Cluster I,3361.040061,3269.391691,2826.0337,3809.812705,3047.198068,2797.342538,4458.303387,3240.502003,4172.42485,4372.515325,-2263.13128
TCGA.EJ.5519.01,Cluster I,2959.845347,3193.351628,2926.719677,3526.974771,2663.631888,2965.860894,4551.717065,3195.665427,4786.444421,4309.858185,-3900.032551
TCGA.EJ.5521.01,Cluster I,2866.756774,3275.640609,2788.22481,3545.657119,2824.595386,2711.626481,3871.45287,3324.012412,4708.530021,4090.880325,-2797.409445
TCGA.EJ.5522.01,Cluster I,3159.293882,3440.954398,2995.833553,3796.052001,3047.184455,2850.832636,4259.323876,3431.92003,4812.207458,4154.644376,-2280.890028
TCGA.EJ.5530.01,Cluster I,3083.504067,3455.460378,2930.499935,3940.992544,3088.364727,2944.902451,4265.218379,3193.203109,5027.83375,4160.907291,-3471.909206
TCGA.EJ.5532.01,Cluster I,2911.645151,3322.427592,2923.514169,3657.155828,2765.600685,2806.871253,4546.527421,3133.858476,4418.667389,4394.067976,-4121.301636
TCGA.EJ.7115.01,Cluster I,3268.884732,3497.232905,3106.776368,3782.793318,3033.548526,3028.83057,4480.835957,3284.183015,5212.562166,4261.364801,-3236.737889
TCGA.EJ.7123.01,Cluster I,2886.213577,3268.357376,2741.94203,3241.117719,2931.141398,2868.798411,4390.135506,3157.293802,4883.273528,4197.213127,-3912.693588
TCGA.EJ.7125.01,Cluster I,3410.89466,3583.759333,2930.459205,3728.433253,3032.581482,3143.778139,4604.725607,3492.277832,4798.149925,4483.832069,-3006.961218
TCGA.EJ.7218.01,Cluster I,2507.838441,3092.164056,2521.31334,3070.271958,2718.952668,2684.686671,4187.361083,3002.701861,4693.377017,3962.515052,-4558.531341
TCGA.EJ.7312.01,Cluster I,2110.770464,2900.511076,2304.06259,2904.128043,2481.498934,2493.826569,3738.912118,2588.677828,4626.528787,3650.159973,-3522.868371
TCGA.EJ.7314.01,Cluster I,3010.917629,3390.393424,2778.664403,3722.689273,2818.660292,2892.246598,4400.523847,3671.60149,5089.907694,4162.21168,-2599.329034
TCGA.EJ.7317.01,Cluster I,3085.059065,3196.586785,2753.387411,3356.621372,2801.729651,2802.025196,4322.74302,2769.009832,4829.381191,4157.866458,-4122.735612
TCGA.EJ.7321.01,Cluster I,2887.741326,3277.513731,2682.389615,3567.994838,2951.256021,2801.920823,4338.233418,3681.90603,4930.428613,4191.790151,-1934.419595
TCGA.EJ.7325.01,Cluster I,2342.766614,2890.689167,2163.585049,2865.922788,2518.952305,2321.289731,3569.136073,2478.076084,4416.248205,3488.334945,-3263.498383
TCGA.EJ.7781.01,Cluster I,3249.003577,3403.639603,2897.970347,3631.807528,3113.614374,2892.175034,4453.155237,3652.369622,4619.040941,4302.505254,-2794.29941
TCGA.EJ.7782.01,Cluster I,2960.361987,3396.702127,2934.975965,3513.404869,2940.836008,3054.706759,4432.049739,3531.691839,5361.009194,4253.416909,-4631.284086
TCGA.EJ.7784.01,Cluster I,2626.299811,3372.612496,2847.621729,3406.974909,2892.142021,2777.212511,4374.6791,3134.054753,5091.564893,4073.466932,-3314.64412
TCGA.EJ.7786.01,Cluster I,3055.610794,3245.711676,2892.906185,3616.098735,3055.623727,2885.351004,4452.397619,3114.620419,4592.522356,4306.870504,-3619.102437
TCGA.EJ.7789.01,Cluster I,2438.291287,3056.162052,2524.608443,3243.307678,2512.189293,2519.469401,4337.472421,2472.478918,4670.224326,4110.375873,-4525.034666
TCGA.EJ.7793.01,Cluster I,2905.559406,3336.845969,2892.168796,3361.05307,2944.113077,2753.678644,4399.810642,2718.875072,4779.816806,4312.375132,-3106.078994
TCGA.EJ.7797.01,Cluster I,2866.383759,3270.170744,2816.313778,3579.843342,2918.955205,2795.596859,4331.250756,3531.114656,5029.110169,4225.880252,-2806.228578
TCGA.EJ.8469.01,Cluster I,2359.283711,3101.898006,2663.233255,3437.119957,2705.948741,2688.609948,4217.416159,3176.058351,4723.389431,4155.801457,-3029.153177
TCGA.EJ.A46B.01,Cluster I,2834.876281,3259.237223,2779.636784,3212.396935,2873.325779,2836.687604,4346.150146,2643.272714,4818.713303,4205.930411,-3808.673644
TCGA.EJ.A46D.01,Cluster I,2860.944174,3236.961016,2764.998589,3399.576764,2851.157434,2732.040883,4258.705896,3016.200583,4903.389405,4253.37425,-2976.229068
TCGA.EJ.A46E.01,Cluster I,3361.437614,3695.062102,3137.914811,4030.06083,3085.086751,3342.567819,4576.483695,4031.601511,5327.204608,4432.462312,-2724.770323
TCGA.EJ.A46F.01,Cluster I,2130.12618,2557.88777,1864.34823,2408.41186,2023.804491,2137.749993,3341.042817,2444.559741,4561.554635,3471.545937,-2118.354767
TCGA.EJ.A46I.01,Cluster I,3067.142083,3503.33735,2958.686986,3579.228572,3145.207056,2968.187364,4244.420102,3376.511347,5217.061384,4215.403128,-3172.701483
TCGA.EJ.A65E.01,Cluster I,2858.093725,3036.817456,2380.335489,3411.78097,2440.111103,2631.861634,4234.330108,3186.785725,4541.767315,3771.534175,-3512.297437
TCGA.EJ.A65G.01,Cluster I,2525.566447,2855.166931,2369.151204,3001.345609,2544.777438,2561.123544,4213.293361,2693.209182,4317.030691,3900.012793,-3982.045611
TCGA.EJ.A65J.01,Cluster I,2857.81262,3184.58034,2540.47194,3072.938751,2665.7785,2647.367076,4314.334458,3318.288817,4904.099013,4122.993778,-3952.812217
TCGA.EJ.A65M.01,Cluster I,2879.381604,2948.744391,2455.585161,3034.799587,2470.718121,2584.915523,4071.077036,3140.1715,4536.468361,3883.438912,-2277.734349
TCGA.EJ.A6RA.01,Cluster I,2690.762967,3168.052367,2595.638881,3264.614118,2700.342265,2664.774651,4093.386201,2869.300002,4672.543595,3950.739059,-2253.369117
TCGA.EJ.A7NF.01,Cluster I,2027.596703,2876.234521,2311.710033,2890.648769,2656.954262,2448.430991,3856.139985,2776.206433,4744.393713,3829.653426,-3001.484058
TCGA.EJ.A7NH.01,Cluster I,2955.431066,3069.375853,2853.952053,3333.574085,2620.92407,2828.167931,4298.893025,2747.184462,5039.096971,4068.297417,-2853.455999
TCGA.EJ.A7NJ.01,Cluster I,2204.362051,3163.593809,2707.258901,3400.532948,2590.139297,2827.429741,4268.004921,3157.588334,4594.75658,4047.347973,-1700.386651
TCGA.EJ.A7NK.01,Cluster I,2977.772093,3396.436274,2900.023708,3614.578345,2945.269754,2970.273449,4216.768082,3256.95445,5013.363053,4103.938597,-3853.261575
TCGA.EJ.A8FO.01,Cluster I,3073.730822,3336.373362,2867.125682,3499.353072,2819.84198,2859.06597,4355.544797,2912.005256,4937.746415,4116.128977,-3522.432919
TCGA.EJ.A8FS.01,Cluster I,2234.510904,2839.506458,2189.339495,2661.160591,2682.433493,2426.716333,4107.883776,2847.028303,4578.936248,3606.967024,-2993.591996
TCGA.EJ.AB27.01,Cluster I,3133.26882,3368.313868,2730.101643,3513.799792,3034.863359,2909.577335,4361.490029,3586.815522,4706.533575,4221.908823,-2652.053987
TCGA.FC.A4JI.01,Cluster I,1844.956934,3024.907943,2508.025695,2871.180238,2291.277545,2622.325127,4399.042145,3423.014855,4574.22332,4298.697877,-1540.589969
TCGA.FC.A5OB.01,Cluster I,2405.796379,2939.375181,2254.36202,2895.43136,2282.359296,2540.44501,4293.308449,2601.711599,4009.570899,3942.171355,-4397.948871
TCGA.FC.A8O0.01,Cluster I,3370.309205,3534.581587,2748.669409,3451.368901,2983.647141,2793.313492,4106.655728,2842.036842,5195.924241,4261.774068,-4610.959298
TCGA.G9.6332.01,Cluster I,2218.465022,2883.104647,2191.661868,3034.572514,2540.648127,2376.934885,3753.953784,2728.801166,4656.087897,3797.546138,-1930.981727
TCGA.G9.6336.01,Cluster I,3100.320839,3510.581087,2778.899948,3758.520152,2894.405751,2898.928831,4231.742639,3401.301023,4760.846481,4130.635994,-2986.365541
TCGA.G9.6339.01,Cluster I,2796.973861,3153.775155,2530.515463,3356.225593,2721.588695,2702.50124,3954.485814,3438.222592,4519.94277,4000.179209,-2168.155538
TCGA.G9.6342.01,Cluster I,2960.85041,3295.965512,2768.671371,3469.301547,2876.098586,2898.442696,4202.921275,3403.577942,4965.704989,4241.988598,-2898.954985
TCGA.G9.6343.01,Cluster I,2476.723644,2920.267348,2399.820657,2917.38971,2581.269765,2725.959984,4040.949934,2867.681574,4430.148715,4030.720499,-3243.805756
TCGA.G9.6351.01,Cluster I,2959.833074,3339.79491,2781.768289,3604.663547,2887.40183,2780.737571,4253.996374,3098.632448,4800.021762,4215.950771,-2581.260181
TCGA.G9.6354.01,Cluster I,2252.233018,2800.224529,2250.423702,2928.283574,2356.311782,2445.138288,3840.2778,2888.791143,4505.705257,3701.205841,-2012.082138
TCGA.G9.6363.01,Cluster I,3042.910174,3069.320545,2470.255753,3468.493532,2578.696571,2527.710802,3894.857267,3355.940647,4143.135245,3841.096338,-2336.201938
TCGA.G9.6366.01,Cluster I,2465.436573,3200.540675,2395.23498,3082.017034,2572.862839,2607.162427,4187.070369,2939.593088,4454.103995,3926.177306,-2688.402312
TCGA.G9.6367.01,Cluster I,3131.336971,3413.726462,2950.750001,3571.165332,3100.715386,3043.237163,4385.419374,3121.75907,4742.106465,4328.178701,-3057.36227
TCGA.G9.6369.01,Cluster I,2577.933089,2813.125658,2404.564039,2810.683123,2472.393137,2577.911816,4077.407692,2717.784611,4568.880305,3751.716867,-4152.245934
TCGA.G9.6371.01,Cluster I,2655.221122,3120.478009,2507.475123,3331.554648,2800.438104,2696.700809,4099.355933,2924.986465,4613.574803,4066.500805,-2819.057055
TCGA.G9.6385.01,Cluster I,3414.176324,3524.023501,3055.953233,3782.742528,3258.709681,3026.129526,4428.504005,3111.655525,4911.727735,4303.535805,-3272.441227
TCGA.G9.6499.01,Cluster I,3223.046258,3249.950255,2567.09368,3379.845522,2656.241617,2794.993584,4281.166994,3603.337956,4437.067982,4252.161819,-2605.466081
TCGA.G9.7509.01,Cluster I,2965.054141,3338.254958,2792.856607,3567.43954,2914.757725,2821.813418,4352.808011,2967.519085,4861.591159,4151.126724,-3004.315118
TCGA.G9.7525.01,Cluster I,2715.655172,3077.216238,2707.895458,3239.277257,2775.169706,2579.63926,4000.609334,2752.56708,4735.331836,3820.162277,-3130.269578
TCGA.G9.A9S0.01,Cluster I,2425.452529,3124.445566,2309.941857,3184.25947,2565.041256,2449.291129,3927.463415,3070.004486,4384.976816,3904.127982,-1985.130132
TCGA.G9.A9S7.01,Cluster I,2385.751834,2896.859255,2256.3997,2914.719449,2581.848823,2447.360197,3897.762821,3035.157987,4748.732758,3889.350217,-2626.385147
TCGA.HC.7075.01,Cluster I,2188.049386,2853.693917,2399.345863,3025.042947,2782.3159,2588.702696,4195.796733,3049.687645,4503.137102,4010.78657,-3388.60694
TCGA.HC.7077.01,Cluster I,1904.233902,2954.712474,2307.803499,3003.317105,2583.311985,2494.14244,4083.127456,2805.818206,4820.13214,4064.785812,-2835.961174
TCGA.HC.7080.01,Cluster I,2132.353298,2784.029427,2349.67224,2891.885859,2296.173521,2752.136423,4078.321908,2983.149774,5008.486572,3868.717336,-4464.689841
TCGA.HC.7209.01,Cluster I,2939.315689,3318.084563,2916.001858,3591.739341,2897.181718,2931.090278,4220.584146,3978.524827,5079.184405,4323.460332,-2879.76615
TCGA.HC.7211.01,Cluster I,3302.266703,3298.745277,2980.34273,3518.968582,2663.068613,3157.792699,4731.878382,4437.799739,4692.728958,4627.491672,-4223.677398
TCGA.HC.7212.01,Cluster I,3034.286798,3271.364762,2868.088946,3642.208533,2869.357831,2840.669488,4270.763001,3186.068712,5191.689033,4251.053227,-3624.86121
TCGA.HC.7230.01,Cluster I,2592.635267,3138.447352,2563.948553,3232.801697,2726.081849,2751.640543,4188.32022,3145.831596,5023.700496,4003.890821,-3706.673268
TCGA.HC.7231.01,Cluster I,2685.036413,3256.213628,2683.181193,3427.028659,2802.226648,2624.045453,4114.826955,3250.617637,4828.587271,4250.399623,-1821.586994
TCGA.HC.7232.01,Cluster I,3107.104261,3556.212655,3042.737427,3768.150033,3162.074261,3042.438261,4326.146833,2839.093876,5165.358283,4290.774995,-3096.114413
TCGA.HC.7738.01,Cluster I,2546.290277,3160.700864,2643.578104,3012.882842,2779.430761,2684.906306,4411.614235,2984.575485,4697.692761,4169.591461,-3559.86503
TCGA.HC.7744.01,Cluster I,2670.116846,3310.343661,2566.267146,3421.663003,2921.378847,2634.410834,4079.975643,3256.802387,4857.507551,4087.315255,-3703.699709
TCGA.HC.7747.01,Cluster I,3041.50168,3347.144662,2801.417261,3760.427258,2904.135593,2798.050362,4203.655517,3565.762794,4688.24859,4204.680123,-1821.406842
TCGA.HC.7749.01,Cluster I,2970.737198,3144.337303,2679.11324,3562.633992,2808.543327,2705.970566,4137.96545,2963.922869,4768.356262,3924.612101,-3219.062518
TCGA.HC.7750.01,Cluster I,3481.834201,3415.665532,2973.965408,3472.718595,3211.831075,2996.393223,4392.021383,3031.409292,4681.474408,4417.747854,-3939.474722
TCGA.HC.7752.01,Cluster I,1880.827784,2649.820345,2350.257498,2640.053126,2384.605513,2582.044844,3696.202699,2451.122646,4534.203557,3812.919427,-3730.337401
TCGA.HC.7819.01,Cluster I,2591.941654,3060.291118,2541.14096,3229.614162,2634.984721,2613.462934,4256.005366,2999.689114,4831.792983,4084.771261,-3636.809569
TCGA.HC.7820.01,Cluster I,2439.673342,3053.041542,2570.754887,3156.617889,2794.145529,2578.157185,4150.39735,2710.848768,4818.31465,4031.88234,-2366.119787
TCGA.HC.8213.01,Cluster I,2162.866888,2979.614714,2213.074753,3145.652564,2653.491873,2340.382685,4008.624821,3000.099083,4464.120122,3867.576882,-3009.850119
TCGA.HC.8216.01,Cluster I,3084.415739,3269.288093,2749.884836,3600.883714,2692.903308,2648.344037,4328.813794,3474.219917,4481.381612,4080.663586,-2128.618424
TCGA.HC.8256.01,Cluster I,2094.718816,2908.165217,2437.695364,2917.624523,2543.621118,2561.698055,4231.247533,2932.193075,4409.503245,4094.464676,-2849.774632
TCGA.HC.8257.01,Cluster I,2671.845326,3088.704731,2667.925141,3565.39503,2669.102642,2752.414342,4019.516934,3083.303819,5033.015564,4175.194868,-2060.929714
TCGA.HC.8258.01,Cluster I,3139.396057,3240.887118,2760.72589,3586.005417,2787.129064,2965.94621,4391.110926,3606.949031,4924.242221,4191.661014,-3148.008232
TCGA.HC.8259.01,Cluster I,1973.065624,2891.821889,2313.145634,3218.559369,2713.048263,2432.896695,3878.825698,2758.179768,4663.631953,3798.418119,-3353.237845
TCGA.HC.8260.01,Cluster I,2964.604495,3146.518513,2912.6789,3429.132971,2604.006197,2821.53026,4303.710236,3119.669963,4938.298221,4151.676283,-3267.967071
TCGA.HC.8261.01,Cluster I,2542.270532,2904.710959,2589.215497,2935.324623,2618.591615,2741.993862,4138.124982,3145.023983,4925.136511,4064.406024,-2414.089357
TCGA.HC.8262.01,Cluster I,2856.506397,3301.932291,2622.044465,3503.55974,3004.733727,2688.809179,4104.526849,2992.364775,4884.407306,4028.32669,-2486.821941
TCGA.HC.8265.01,Cluster I,2785.412644,3360.091343,2759.862511,3456.784306,2833.726998,2918.807619,4332.073524,3568.276993,5111.983726,4343.077357,-2832.893611
TCGA.HC.A48F.01,Cluster I,2816.390052,3169.461074,2403.249638,3444.430876,2720.836548,2578.846759,3853.883064,2752.653565,4880.706517,3603.793213,-3992.983375
TCGA.HC.A631.01,Cluster I,2903.997022,3237.799744,2465.191146,3272.355828,2688.64691,2537.646488,4237.557158,2816.958384,4749.646223,3918.484716,-3687.672536
TCGA.HC.A76X.01,Cluster I,2278.990338,3027.77783,2292.819966,3229.735248,2684.457988,2479.715753,3957.106885,2724.781155,4777.516701,3823.541441,-3098.838217
TCGA.HC.A8CY.01,Cluster I,2379.646139,3046.304232,2369.888742,3371.183136,2598.594124,2635.320319,4231.457789,3503.172347,4345.306468,3830.587318,-2022.420345
TCGA.HI.7171.01,Cluster I,2761.93911,3241.57882,2673.462988,3481.978886,2945.217718,2690.221975,4105.168413,2905.602844,4485.061966,3952.467343,-2183.393073
TCGA.J4.A83I.01,Cluster I,2869.013657,3314.71463,2629.593674,3489.802161,2884.812377,2846.033499,4251.959908,3444.802802,4648.306898,4233.949707,-2910.86635
TCGA.J4.A83N.01,Cluster I,2428.776724,2995.649222,2421.88316,3229.10668,2584.297127,2663.971441,4062.727791,3483.447761,4701.003079,3921.975767,-3338.357119
TCGA.J4.AATZ.01,Cluster I,2499.159029,3423.034986,2541.036135,3261.752255,2938.373051,2888.421229,4451.802683,3452.31905,4873.514816,4186.991826,-3540.997845
TCGA.J4.AAU2.01,Cluster I,3153.832291,3026.298604,2585.96804,3342.542012,2658.873098,2844.692542,4349.933904,3266.518604,4713.983962,4154.002674,-2881.220086
TCGA.J9.A52B.01,Cluster I,2882.356033,3347.439396,2641.180686,3283.682954,2774.502323,2913.576199,4104.558234,3063.78871,5142.627008,3951.584429,-869.8470078
TCGA.J9.A52D.01,Cluster I,2128.982537,2996.0251,1979.802088,2953.345963,2529.51657,2247.845866,4159.002707,2375.365864,4237.438043,3610.488145,-4322.7285
TCGA.KC.A4BN.01,Cluster I,3064.102733,3386.327005,2777.777475,3715.734797,2670.05691,2968.686018,4457.114256,3678.482824,4887.355248,4322.723508,-2728.798141
TCGA.KC.A7F5.01,Cluster I,1598.483811,2961.86567,2094.395814,2528.638815,2298.119457,2357.84475,3981.119818,2635.549448,4636.040677,3924.526716,-4600.427278
TCGA.KC.A7FD.01,Cluster I,2703.330313,3081.201125,2395.465291,3212.208667,2480.694724,2723.973474,4263.110774,3596.255299,4602.447578,4026.254027,-3507.365715
TCGA.KK.A59Y.01,Cluster I,2346.149311,2898.859287,2277.43472,2828.633986,2480.481981,2417.619692,3727.832282,3153.407348,4744.088553,3708.725281,-3280.307967
TCGA.KK.A6E0.01,Cluster I,2381.246662,2823.39743,2346.409401,2686.075047,2393.754502,2475.362632,3906.928992,2971.328494,4356.039738,3856.865488,-3939.120354
TCGA.KK.A6E1.01,Cluster I,2058.375732,2896.149557,2357.96113,2870.614294,2352.823039,2548.518621,4012.760542,3423.792033,4485.755646,3956.978466,-3395.026575
TCGA.KK.A6E2.01,Cluster I,2478.593583,3189.538058,2381.117301,3495.9746,2736.663021,2641.731106,3948.662727,3079.947205,4947.588063,3865.973703,-2718.989182
TCGA.KK.A6E5.01,Cluster I,3023.261601,3077.920362,2713.800528,3338.988989,2703.216353,2734.55812,4129.219087,3145.850771,4672.87852,4061.814077,-3174.701879
TCGA.KK.A7AP.01,Cluster I,1837.91537,2831.187928,2213.541679,2849.258429,2589.169705,2477.245617,3850.935537,2655.453202,4644.861519,3782.765903,-4241.455376
TCGA.KK.A7AU.01,Cluster I,1996.696493,2870.630544,1971.139909,2813.627712,2219.91958,2208.362262,3596.632204,2564.361134,4707.504793,3607.989686,-3163.701362
TCGA.KK.A7AW.01,Cluster I,1981.017342,2295.24801,2058.546453,1990.925227,1835.693838,2260.257769,3228.51563,2845.50245,4191.980211,3408.741927,-1847.785108
TCGA.KK.A7AY.01,Cluster I,2466.984235,2835.57787,2218.452019,2823.952097,2455.246272,2501.790853,3667.874751,3009.021423,4348.567369,3768.661553,-2286.632132
TCGA.KK.A7AZ.01,Cluster I,2176.402741,2740.684298,2222.718234,2984.041164,2503.315761,2407.05131,3653.499114,2632.162699,4600.247314,3723.745705,-3104.195347
TCGA.KK.A8I6.01,Cluster I,2529.987433,3030.543521,2613.346381,3147.800991,2614.369737,2553.393707,4097.90959,3074.623013,4905.552488,3923.108451,-3383.988602
TCGA.KK.A8I8.01,Cluster I,2477.09447,2936.504829,2486.868073,3211.513833,2724.715134,2470.416756,3917.355433,2812.275006,4758.086955,4009.026301,-2590.055673
TCGA.KK.A8IA.01,Cluster I,2617.6206,2989.234096,2376.042897,3117.277476,2662.629236,2427.153181,3997.247283,2978.65285,4689.823008,3912.052344,-4055.10142
TCGA.KK.A8ID.01,Cluster I,2508.763902,3128.565751,2352.234989,3119.60379,2557.19667,2687.449925,4387.460824,3280.472419,4636.973238,4079.533168,-3034.241611
TCGA.KK.A8IF.01,Cluster I,2355.250563,2897.738206,2284.936425,2859.819002,2660.590214,2485.367334,4186.082158,2638.053763,4452.973083,3664.034459,-4652.915244
TCGA.KK.A8II.01,Cluster I,1934.698815,2977.095698,2188.049218,2933.135072,2538.342573,2601.364662,3924.915251,3229.566758,4919.389282,3823.19941,-2876.035503
TCGA.KK.A8IK.01,Cluster I,1640.128476,2709.730121,2371.414256,2497.736953,2118.489175,2354.619776,4172.138799,2490.249888,4295.174181,3686.19653,-4939.786344
TCGA.M7.A71Y.01,Cluster I,2859.426005,3248.467663,2792.653263,3541.330675,2761.117371,2767.353614,4075.297739,2951.214122,4564.736546,4016.627243,-2763.169243
TCGA.M7.A71Z.01,Cluster I,2590.213808,2800.094043,1898.796602,2788.982122,2448.698035,2332.006948,3684.125814,2491.761276,4605.093472,3714.71111,-3471.016374
TCGA.M7.A720.01,Cluster I,2606.246526,3278.722031,2919.195235,3371.247795,2826.940491,2960.141021,4313.984449,3190.079562,4750.585528,4351.237568,-3424.807273
TCGA.M7.A721.01,Cluster I,3169.513533,3260.091145,2852.953533,3330.296611,2827.105936,2892.070625,4396.823699,3137.428675,4956.186695,4316.402262,-3500.71982
TCGA.M7.A722.01,Cluster I,1803.112519,2756.419963,1901.366395,2637.46894,2312.279233,2173.875929,3420.504647,2095.045371,4071.401641,3437.188903,-4310.471488
TCGA.M7.A724.01,Cluster I,1680.270149,2479.052725,2007.519097,2181.351801,1914.393517,2428.462556,3867.132093,2721.85626,4343.386446,3724.815128,-5854.198851
TCGA.M7.A725.01,Cluster I,2338.529298,2859.304551,2443.458219,2898.945963,2348.46738,2457.005153,4188.91641,3237.182699,4522.311205,4167.105161,-4188.67076
TCGA.MG.AAMC.01,Cluster I,1946.261478,2603.089397,2013.385796,2516.40755,2130.423416,2351.353821,3659.164767,2883.341402,4569.830836,3560.048988,-2752.099953
TCGA.TP.A8TV.01,Cluster I,2104.012142,2851.888106,2300.768003,2691.524026,2520.279397,2526.306231,4152.641553,2798.748858,4811.842077,3878.440849,-4077.972477
TCGA.V1.A8MG.01,Cluster I,2978.976518,3308.450159,2883.960386,3621.41562,2836.013972,2857.665848,4247.784525,3268.112814,4943.550632,4080.707909,-2236.048664
TCGA.V1.A8WS.01,Cluster I,2443.038805,3150.952442,2508.253755,3377.917637,2815.582003,2644.40013,4021.513146,2988.515977,4969.236615,4038.864757,-3076.016991
TCGA.V1.A9OF.01,Cluster I,2103.075959,2838.73446,2364.701713,2913.02154,2447.147752,2531.059284,4169.112019,2544.48451,4539.340706,3901.828447,-2921.695498
TCGA.V1.A9OQ.01,Cluster I,3120.869461,2967.136528,2496.043983,3200.892682,2730.373454,2677.365625,4087.28487,2909.808457,4567.302098,4090.464508,-2332.340909
TCGA.V1.A9OT.01,Cluster I,2756.344893,2890.468008,2455.952689,3238.541932,2624.370412,2672.062913,3635.585458,2883.275938,4924.114682,3609.505811,-748.3229877
TCGA.V1.A9Z9.01,Cluster I,3201.518513,3293.33378,2886.592732,3397.481174,2837.489423,2851.326914,4264.160706,3021.389181,4837.156187,4184.491348,-3578.99102
TCGA.V1.A9ZK.01,Cluster I,3326.045493,3422.004401,2908.153537,3489.602794,3015.270058,2914.782408,4516.196052,3181.652186,4822.312635,4155.816605,-3343.303976
TCGA.VN.A88M.01,Cluster I,2322.925103,2849.174224,2252.689107,3001.423588,2486.228716,2516.093885,3817.057055,2920.675743,4861.171379,3713.393991,-2909.949655
TCGA.VN.A88N.01,Cluster I,2495.337154,2971.612558,2495.109911,3031.673577,2435.756734,2661.348079,4293.853795,3183.931128,4734.334461,3908.771676,-2808.460609
TCGA.VN.A88O.01,Cluster I,2761.080849,3050.945514,2521.665771,3334.469941,2608.478477,2844.988026,4374.337737,3628.950797,4663.613941,4195.013494,-2573.725906
TCGA.VN.A88Q.01,Cluster I,2563.863671,3273.785771,2620.111469,3428.221109,2632.278756,2820.882105,4186.835899,3572.341349,5182.132432,4121.759431,-3413.279138
TCGA.VN.A88R.01,Cluster I,2262.751476,2850.136154,2513.361766,2829.609072,2308.969961,2703.646087,3920.945115,2733.684578,4643.805159,3852.918856,-4262.685585
TCGA.VN.A943.01,Cluster I,1496.068046,2549.632899,1985.025327,2529.446978,2272.102374,2506.038929,4234.696159,2794.45712,4311.962103,3870.359971,-3798.136061
TCGA.VP.A875.01,Cluster I,1659.199058,2870.268589,2242.755175,3112.344161,2717.054135,2440.733458,3922.616205,2802.697907,4371.297379,3614.316113,-4212.5537
TCGA.VP.A876.01,Cluster I,2479.73887,2977.950332,2285.202295,3450.874719,2712.630713,2428.231556,4038.281486,3075.049507,4609.804046,3771.057131,-2615.450841
TCGA.VP.A879.01,Cluster I,2960.647589,3431.914627,2954.493149,3647.557362,3083.153299,2977.332201,4220.176011,3205.229799,4926.203627,4164.966163,-3212.866562
TCGA.VP.A87D.01,Cluster I,2194.973255,3096.407326,2416.540874,3410.824213,2766.527681,2491.786313,4133.89544,2773.216174,4927.696942,3865.062166,-3581.677791
TCGA.VP.A87J.01,Cluster I,2601.973506,3087.343336,2543.051528,3332.163711,2482.060365,2728.889635,4094.244048,3453.499816,4347.946749,4022.879219,-4051.718666
TCGA.VP.A87K.01,Cluster I,1784.300054,2934.85568,2327.709588,3204.503905,2458.759962,2385.33191,3890.206799,2486.493823,5056.974765,3544.399623,-2043.721749
TCGA.WW.A8ZI.01,Cluster I,2184.095942,2978.911891,2512.770717,3222.496208,2609.06631,2753.833277,4403.114532,3112.193834,4647.275922,4041.674936,-3256.150896
TCGA.XJ.A83G.01,Cluster I,2368.518843,2796.048697,2333.696053,2778.26108,2339.683522,2635.134389,4029.464444,3031.5454,4569.997492,3941.399383,-3660.206439
TCGA.XJ.A83H.01,Cluster I,3043.305676,3411.506864,2743.487887,3479.681083,2772.47133,3018.135125,4621.509231,4089.280427,4843.32544,4280.207534,-2754.586034
TCGA.XJ.A9DK.01,Cluster I,3134.536277,3377.773044,2978.944928,3493.358111,2934.252303,2876.709597,4336.972083,3120.60626,4881.446304,4304.709998,-2571.921492
TCGA.XJ.A9DQ.01,Cluster I,2795.503156,3164.619351,2697.364756,3215.763257,2796.525246,2766.75202,4120.857782,2860.090557,4936.375314,4002.388352,-3196.100715
TCGA.XJ.A9DX.01,Cluster I,2953.828435,3260.437766,2488.719397,3160.524453,2606.145627,2712.279858,4230.734559,2601.455669,4986.781496,3784.749756,-3923.930641
TCGA.XK.AAIR.01,Cluster I,3183.624886,3296.860962,2934.012555,3497.388524,3016.499326,2973.717078,4273.159302,3339.213794,4774.976893,4202.10267,-2503.14994
TCGA.XK.AAIW.01,Cluster I,2614.432225,3082.692321,2251.454343,2649.232471,2336.097126,2470.010184,4283.422914,2806.892299,4644.050935,4215.865576,686.8117319
TCGA.XK.AAJA.01,Cluster I,2699.664001,3193.424606,2514.31065,3104.531754,2647.747921,2868.449991,4234.421569,3253.86568,4981.208574,3883.108979,-3891.69785
TCGA.XK.AAJP.01,Cluster I,2487.467244,2885.345151,2518.740287,3094.903106,2488.775199,2661.763531,3995.302489,3143.305409,4799.788482,3885.062665,-3869.819714
